ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PICTH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 9_5_2018 9:41:3,-0.029704, 0.081297, 0.514536, 2252.703613, 4002.866699, -0.060004, -0.005441, 
 9_5_2018 9:41:3,-0.029704, 0.081297, 0.514536, 2252.691162, 4002.866699, -0.060004, -0.005441, 
 9_5_2018 9:41:3,-0.029704, 0.081297, 0.514536, 2252.691162, 4005.059814, -0.060004, -0.005441, 
 9_5_2018 9:41:3,-0.029704, 0.081297, 0.514536, 2252.691162, 4005.059814, -0.057846, -0.005441, 
 9_5_2018 9:41:3,-0.029704, 0.081297, 0.514536, 2252.691162, 4005.059814, -0.057846, -0.005292, 
 9_5_2018 9:41:4,-0.030294, 0.081297, 0.514536, 2252.691162, 4005.059814, -0.057846, -0.005292, 
 9_5_2018 9:41:4,-0.030294, 0.085493, 0.514536, 2252.691162, 4005.059814, -0.057846, -0.005292, 
 9_5_2018 9:41:4,-0.030294, 0.085493, 0.530355, 2252.691162, 4005.059814, -0.057846, -0.005292, 
 9_5_2018 9:41:4,-0.030294, 0.085493, 0.530355, 2252.678711, 4005.059814, -0.057846, -0.005292, 
 9_5_2018 9:41:4,-0.030294, 0.085493, 0.530355, 2252.678711, 4007.040771, -0.057846, -0.005292, 
 9_5_2018 9:41:4,-0.030294, 0.085493, 0.530355, 2252.678711, 4007.040771, -0.055745, -0.005292, 
 9_5_2018 9:41:4,-0.030294, 0.085493, 0.530355, 2252.678711, 4007.040771, -0.055745, -0.005145, 
 9_5_2018 9:41:5,-0.194602, 0.085493, 0.530355, 2252.678711, 4007.040771, -0.055745, -0.005145, 
 9_5_2018 9:41:5,-0.194602, 0.033366, 0.530355, 2252.678711, 4007.040771, -0.055745, -0.005145, 
 9_5_2018 9:41:5,-0.194602, 0.033366, 0.536286, 2252.678711, 4007.040771, -0.055745, -0.005145, 
 9_5_2018 9:41:5,-0.194602, 0.033366, 0.536286, 2252.666504, 4007.040771, -0.055745, -0.005145, 
 9_5_2018 9:41:5,-0.194602, 0.033366, 0.536286, 2252.666504, 4008.844727, -0.055745, -0.005145, 
 9_5_2018 9:41:5,-0.194602, 0.033366, 0.536286, 2252.666504, 4008.844727, -0.053904, -0.005145, 
 9_5_2018 9:41:5,-0.194602, 0.033366, 0.536286, 2252.666504, 4008.844727, -0.053904, -0.002191, 
 9_5_2018 9:41:6,0.305802, 0.033366, 0.536286, 2252.666504, 4008.844727, -0.053904, -0.002191, 
 9_5_2018 9:41:6,0.305802, 0.030371, 0.536286, 2252.666504, 4008.844727, -0.053904, -0.002191, 
 9_5_2018 9:41:6,0.305802, 0.030371, 0.513882, 2252.666504, 4008.844727, -0.053904, -0.002191, 
 9_5_2018 9:41:6,0.305802, 0.030371, 0.513882, 2252.654053, 4008.844727, -0.053904, -0.002191, 
 9_5_2018 9:41:6,0.305802, 0.030371, 0.513882, 2252.654053, 4010.503418, -0.053904, -0.002191, 
 9_5_2018 9:41:6,0.305802, 0.030371, 0.513882, 2252.654053, 4010.503418, -0.053002, -0.002191, 
 9_5_2018 9:41:6,0.305802, 0.030371, 0.513882, 2252.654053, 4010.503418, -0.053002, -0.000723, 
 9_5_2018 9:41:7,4.257705, 0.030371, 0.513882, 2252.654053, 4010.503418, -0.053002, -0.000723, 
 9_5_2018 9:41:7,4.257705, 0.255804, 0.513882, 2252.654053, 4010.503418, -0.053002, -0.000723, 
 9_5_2018 9:41:7,4.257705, 0.255804, 0.389351, 2252.654053, 4010.503418, -0.053002, -0.000723, 
 9_5_2018 9:41:7,4.257705, 0.255804, 0.389351, 2252.641846, 4010.503418, -0.053002, -0.000723, 
 9_5_2018 9:41:7,4.257705, 0.255804, 0.389351, 2252.641846, 4012.153076, -0.053002, -0.000723, 
 9_5_2018 9:41:7,4.257705, 0.255804, 0.389351, 2252.641846, 4012.153076, -0.054074, -0.000723, 
 9_5_2018 9:41:7,4.257705, 0.255804, 0.389351, 2252.641846, 4012.153076, -0.054074, -0.078254, 
 9_5_2018 9:41:8,4.715377, 0.255804, 0.389351, 2252.641846, 4012.153076, -0.054074, -0.078254, 
 9_5_2018 9:41:8,4.715377, 1.143948, 0.389351, 2252.641846, 4012.153076, -0.054074, -0.078254, 
 9_5_2018 9:41:8,4.715377, 1.143948, 0.395554, 2252.641846, 4012.153076, -0.054074, -0.078254, 
 9_5_2018 9:41:8,4.715377, 1.143948, 0.395554, 2252.629395, 4012.153076, -0.054074, -0.078254, 
 9_5_2018 9:41:8,4.715377, 1.143948, 0.395554, 2252.629395, 4013.614746, -0.054074, -0.078254, 
 9_5_2018 9:41:8,4.715377, 1.143948, 0.395554, 2252.629395, 4013.614746, -0.056767, -0.078254, 
 9_5_2018 9:41:8,4.715377, 1.143948, 0.395554, 2252.629395, 4013.614746, -0.056767, -0.271019, 
 9_5_2018 9:41:9,-2.589224, 1.143948, 0.395554, 2252.629395, 4013.614746, -0.056767, -0.271019, 
 9_5_2018 9:41:9,-2.589224, -1.757546, 0.395554, 2252.629395, 4013.614746, -0.056767, -0.271019, 
 9_5_2018 9:41:9,-2.589224, -1.757546, 1.587916, 2252.629395, 4013.614746, -0.056767, -0.271019, 
 9_5_2018 9:41:9,-2.589224, -1.757546, 1.587916, 2252.617188, 4013.614746, -0.056767, -0.271019, 
 9_5_2018 9:41:9,-2.589224, -1.757546, 1.587916, 2252.617188, 4012.919189, -0.056767, -0.271019, 
 9_5_2018 9:41:9,-2.589224, -1.757546, 1.587916, 2252.617188, 4012.919189, -0.044347, -0.271019, 
 9_5_2018 9:41:9,-2.589224, -1.757546, 1.587916, 2252.617188, 4012.919189, -0.044347, -0.572288, 
 9_5_2018 9:41:10,-8.741329, -1.757546, 1.587916, 2252.617188, 4012.919189, -0.044347, -0.572288, 
 9_5_2018 9:41:10,-8.741329, -13.651185, 1.587916, 2252.617188, 4012.919189, -0.044347, -0.572288, 
 9_5_2018 9:41:10,-8.741329, -13.651185, -0.375846, 2252.617188, 4012.919189, -0.044347, -0.572288, 
 9_5_2018 9:41:10,-8.741329, -13.651185, -0.375846, 2252.604736, 4012.919189, -0.044347, -0.572288, 
 9_5_2018 9:41:10,-8.741329, -13.651185, -0.375846, 2252.604736, 4007.596436, -0.044347, -0.572288, 
 9_5_2018 9:41:10,-8.741329, -13.651185, -0.375846, 2252.604736, 4007.596436, -0.047464, -0.572288, 
 9_5_2018 9:41:10,-8.741329, -13.651185, -0.375846, 2252.604736, 4007.596436, -0.047464, -0.661641, 
 9_5_2018 9:41:11,4.634268, -13.651185, -0.375846, 2252.604736, 4007.596436, -0.047464, -0.661641, 
 9_5_2018 9:41:11,4.634268, 5.437048, -0.375846, 2252.604736, 4007.596436, -0.047464, -0.661641, 
 9_5_2018 9:41:11,4.634268, 5.437048, -2.838174, 2252.604736, 4007.596436, -0.047464, -0.661641, 
 9_5_2018 9:41:11,4.634268, 5.437048, -2.838174, 2252.592529, 4007.596436, -0.047464, -0.661641, 
 9_5_2018 9:41:11,4.634268, 5.437048, -2.838174, 2252.592529, 4006.124512, -0.047464, -0.661641, 
 9_5_2018 9:41:11,4.634268, 5.437048, -2.838174, 2252.592529, 4006.124512, -0.151398, -0.661641, 
 9_5_2018 9:41:11,4.634268, 5.437048, -2.838174, 2252.592529, 4006.124512, -0.151398, -0.704647, 
 9_5_2018 9:41:12,0.425825, 5.437048, -2.838174, 2252.592529, 4006.124512, -0.151398, -0.704647, 
 9_5_2018 9:41:12,0.425825, -10.556402, -2.838174, 2252.592529, 4006.124512, -0.151398, -0.704647, 
 9_5_2018 9:41:12,0.425825, -10.556402, -4.087521, 2252.592529, 4006.124512, -0.151398, -0.704647, 
 9_5_2018 9:41:12,0.425825, -10.556402, -4.087521, 2252.580078, 4006.124512, -0.151398, -0.704647, 
 9_5_2018 9:41:12,0.425825, -10.556402, -4.087521, 2252.580078, 4015.500488, -0.151398, -0.704647, 
 9_5_2018 9:41:12,0.425825, -10.556402, -4.087521, 2252.580078, 4015.500488, -0.181374, -0.704647, 
 9_5_2018 9:41:12,0.425825, -10.556402, -4.087521, 2252.580078, 4015.500488, -0.181374, -0.839711, 
 9_5_2018 9:41:13,-0.091563, -10.556402, -4.087521, 2252.580078, 4015.500488, -0.181374, -0.839711, 
 9_5_2018 9:41:13,-0.091563, 17.921427, -4.087521, 2252.580078, 4015.500488, -0.181374, -0.839711, 
 9_5_2018 9:41:13,-0.091563, 17.921427, -1.405999, 2252.580078, 4015.500488, -0.181374, -0.839711, 
 9_5_2018 9:41:13,-0.091563, 17.921427, -1.405999, 2252.567627, 4015.500488, -0.181374, -0.839711, 
 9_5_2018 9:41:13,-0.091563, 17.921427, -1.405999, 2252.567627, 4027.288574, -0.181374, -0.839711, 
 9_5_2018 9:41:13,-0.091563, 17.921427, -1.405999, 2252.567627, 4027.288574, -0.188721, -0.839711, 
 9_5_2018 9:41:13,-0.091563, 17.921427, -1.405999, 2252.567627, 4027.288574, -0.188721, -0.912256, 
 9_5_2018 9:41:14,-2.739576, 17.921427, -1.405999, 2252.567627, 4027.288574, -0.188721, -0.912256, 
 9_5_2018 9:41:14,-2.739576, -16.320175, -1.405999, 2252.567627, 4027.288574, -0.188721, -0.912256, 
 9_5_2018 9:41:14,-2.739576, -16.320175, -5.336191, 2252.567627, 4027.288574, -0.188721, -0.912256, 
 9_5_2018 9:41:14,-2.739576, -16.320175, -5.336191, 2252.555176, 4027.288574, -0.188721, -0.912256, 
 9_5_2018 9:41:14,-2.739576, -16.320175, -5.336191, 2252.555176, 4037.469727, -0.188721, -0.912256, 
 9_5_2018 9:41:14,-2.739576, -16.320175, -5.336191, 2252.555176, 4037.469727, -0.167656, -0.912256, 
